293	33	4
438	33	5
439	33	5
440	33	3
441	33	5
442	33	5
443	33	5
315	33	4
444	33	5
445	33	5
446	33	5
447	33	5
448	33	4
5	33	5
449	34	5
450	34	1
451	34	4
452	34	5
453	34	1
454	35	3
455	35	5
48	35	5
456	35	4
457	35	5
50	35	5
51	35	5
52	35	5
458	35	4
459	35	5
460	35	3
461	35	5
374	35	1
55	35	3
96	35	5
57	35	5
462	35	5
351	35	4
59	35	5
35	35	3
419	35	4
61	35	3
463	35	3
62	35	2
464	35	3
66	35	5
38	35	3
465	35	4
69	35	5
466	35	5
467	35	5
468	35	3
71	35	4
469	35	5
470	35	5
74	35	5
471	35	5
75	35	5
472	35	5
473	35	5
228	35	2
78	35	5
474	36	4
475	36	5
385	36	5
62	36	4
4	36	3
476	37	5
274	37	5
371	37	5
264	37	5
280	37	5
376	37	5
477	37	5
478	37	5
391	37	5
479	37	5
70	37	5
480	37	5
481	37	5
222	37	4
271	37	5
76	37	4
482	38	3
483	38	5
484	38	5
485	38	5
47	38	4
486	38	3
487	38	5
488	38	5
489	38	5
490	38	2
491	38	5
492	38	4
493	38	5
494	38	3
245	38	5
495	38	5
496	38	3
497	38	5
498	38	5
499	38	5
500	38	5
501	38	2
29	38	3
502	38	5
54	38	4
503	38	4
504	38	5
266	38	4
505	38	5
506	38	4
507	38	5
508	38	5
381	38	5
509	38	5
443	38	5
510	38	5
511	38	4
512	38	5
36	38	5
61	38	4
386	38	5
513	38	5
514	38	5
515	38	5
516	38	5
517	38	5
518	38	5
519	38	5
520	38	4
120	38	5
521	38	5
522	38	5
523	38	5
524	38	4
525	38	5
526	38	5
70	38	5
527	38	5
528	38	5
529	38	5
530	38	5
531	38	5
532	38	5
222	38	5
533	38	5
534	38	4
535	38	5
536	38	5
537	38	5
538	38	5
539	38	5
540	38	5
541	38	3
542	38	5
543	38	5
544	38	5
545	38	4
546	38	5
547	39	5
484	39	4
449	39	5
548	39	4
549	39	3
489	39	5
550	39	5
551	39	4
552	39	5
553	39	5
554	39	5
555	39	5
497	39	5
556	39	5
499	39	3
557	39	1
558	39	4
559	39	5
54	39	5
560	39	4
503	39	4
561	39	5
508	39	5
562	39	5
563	39	5
564	39	5
565	39	4
566	39	5
567	39	3
510	39	5
568	39	5
386	39	5
513	39	5
569	39	3
389	39	5
570	39	4
517	39	5
571	39	5
120	39	5
522	39	5
572	39	3
573	39	3
574	39	1
575	39	5
576	39	5
43	39	5
577	39	3
536	39	5
427	39	3
578	39	5
579	39	5
580	39	2
539	39	5
581	39	5
582	39	5
583	39	5
584	39	3
585	39	2
586	39	5
587	39	4
588	39	5
589	39	4
543	39	5
590	39	5
591	39	4
592	39	4
593	40	4
594	40	4
595	40	3
596	40	5
597	40	5
598	40	5
599	41	2
600	41	5
601	41	4
602	41	4
603	41	5
33	41	3
35	41	3
604	41	5
605	41	5
606	42	5
607	42	5
608	42	3
609	42	5
488	42	1
610	42	5
611	42	3
612	42	5
279	42	5
613	42	1
145	42	5
614	42	2
344	42	5
615	42	5
616	42	4
36	42	5
617	42	4
618	42	5
619	42	5
620	42	5
621	42	4
271	42	5
622	42	2
623	42	4
432	43	3
433	43	5
624	43	1
436	43	5
41	43	5
625	43	5
626	44	3
627	44	5
358	44	1
628	44	1
33	44	3
35	44	2
629	44	4
435	44	4
40	44	5
222	44	3
630	45	5
631	45	5
632	45	5
633	45	5
634	45	4
635	45	1
636	45	5
637	45	4
638	45	2
639	45	4
640	45	2
641	45	5
642	45	5
643	45	4
644	45	5
645	45	4
646	45	4
341	45	5
647	45	5
648	45	5
649	45	5
650	45	2
651	45	4
652	45	5
653	45	4
654	45	5
655	45	4
656	45	2
93	45	5
657	45	5
658	45	2
659	45	5
660	45	4
661	45	3
662	45	5
663	45	4
664	45	5
665	45	4
54	45	5
666	45	5
667	45	4
668	45	5
602	45	2
441	45	5
669	45	5
670	45	5
671	45	5
672	45	5
614	45	4
673	45	5
674	45	5
675	45	5
285	45	5
676	45	5
677	45	4
64	45	5
678	45	5
679	45	5
680	45	4
681	45	4
682	45	5
683	45	5
684	45	2
685	45	5
521	45	5
686	45	5
687	45	4
688	45	5
689	45	3
690	45	2
691	45	5
692	45	5
693	45	5
320	45	5
694	45	5
695	45	4
696	45	4
697	45	5
698	45	4
699	45	5
700	45	5
701	45	4
535	45	5
702	45	3
703	45	3
704	45	4
705	45	5
706	45	5
707	45	3
708	45	3
102	45	5
709	45	5
710	45	5
402	45	5
711	45	5
712	45	5
545	45	3
713	45	5
714	46	5
715	46	3
716	46	5
717	46	5
608	46	4
718	46	3
719	46	4
341	46	4
720	46	5
721	46	5
722	46	4
93	46	4
723	46	4
724	46	5
725	46	1
726	46	5
727	46	5
728	46	4
729	46	3
730	46	4
731	46	5
732	46	4
613	46	5
733	46	3
734	46	4
735	46	5
736	46	1
96	46	5
737	46	4
738	46	5
739	46	5
740	46	5
741	46	5
742	46	5
743	46	5
744	46	4
745	46	4
33	46	2
314	46	5
746	46	5
747	46	5
285	46	5
388	46	4
748	46	5
749	46	4
750	46	5
751	46	4
752	46	5
41	46	4
753	46	5
754	46	5
755	46	4
756	46	4
757	46	5
758	46	4
759	46	4
760	46	5
761	46	5
762	46	1
763	46	5
271	46	3
764	46	5
765	46	5
766	47	5
405	47	5
406	47	5
407	47	5
767	47	5
768	47	4
769	47	5
264	47	5
412	47	5
770	47	5
413	47	4
771	47	5
415	47	5
416	47	5
417	47	4
419	47	5
420	47	5
42	47	5
521	47	5
421	47	5
772	47	5
467	47	4
532	47	5
773	47	5
426	47	5
774	47	4
429	47	5
775	47	5
776	47	5
430	47	5
765	47	1
777	47	4
432	48	3
778	48	5
779	48	5
97	48	4
780	48	4
402	48	3
781	49	5
782	49	5
339	49	5
783	49	5
784	49	5
785	49	5
786	49	5
787	49	5
788	49	5
17	49	4
789	49	5
108	49	5
790	49	4
791	49	4
792	49	5
793	49	5
794	49	5
795	49	5
796	49	5
797	49	5
798	49	5
475	49	5
799	49	5
800	49	5
801	49	5
802	49	5
803	49	5
804	49	5
335	49	5
805	49	5
806	49	5
807	49	5
808	49	5
809	49	5
810	49	4
811	49	5
355	49	3
812	49	4
813	49	5
814	49	5
815	49	5
291	49	5
76	49	5
816	49	5
817	49	1
818	50	1
819	50	4
820	50	5
821	50	4
822	50	5
823	51	4
824	51	5
825	51	5
826	51	4
306	51	5
827	51	5
206	51	5
828	51	5
829	51	5
610	51	5
830	51	4
831	51	5
832	51	3
833	51	4
667	51	5
834	51	5
116	51	4
835	51	5
836	51	3
837	51	5
838	51	4
418	51	4
283	51	5
839	51	4
4	51	5
840	51	5
841	51	5
842	51	5
686	51	5
843	51	5
844	51	5
845	51	5
688	51	5
846	51	5
222	51	4
355	51	4
847	51	4
224	51	5
848	51	5
849	51	5
850	52	4
205	52	2
851	52	4
852	52	5
853	52	5
287	52	3
854	52	3
855	52	5
856	52	5
778	53	5
827	53	5
857	53	5
26	53	5
830	53	5
831	53	5
858	53	5
859	53	5
61	53	5
192	53	5
221	53	5
26	54	5
860	54	5
830	54	4
613	54	5
861	54	5
862	54	5
61	54	4
863	54	5
192	54	5
71	54	5
864	54	5
271	54	5
830	55	5
861	55	5
865	55	5
4	55	5
71	55	5
619	55	5
228	55	5
866	56	5
867	56	4
241	56	5
868	56	4
869	56	5
870	56	5
871	56	5
872	56	5
873	56	5
874	56	5
794	56	5
875	56	5
876	56	5
282	56	5
877	56	4
878	56	5
879	56	5
317	56	2
880	56	5
361	56	5
881	56	5
882	56	5
883	56	5
884	56	5
885	56	5
886	56	5
763	56	5
712	56	5
632	57	5
887	57	4
888	57	3
241	57	2
868	57	4
869	57	5
870	57	5
93	57	5
889	57	4
556	57	5
890	57	3
873	57	5
891	57	5
375	57	3
213	57	5
892	57	4
794	57	5
875	57	5
876	57	5
893	57	5
282	57	5
894	57	2
218	57	5
388	57	5
67	57	4
38	57	5
877	57	3
878	57	5
879	57	5
895	57	4
896	57	5
897	57	4
361	57	5
222	57	5
258	57	5
898	57	4
810	57	5
899	57	4
885	57	5
712	57	5
271	57	5
76	57	4
404	57	5
78	57	5
260	58	3
900	58	4
435	58	5
41	58	4
901	58	5
902	58	4
271	58	4
903	59	5
904	59	5
84	59	5
851	59	4
905	59	5
106	59	5
906	59	3
229	59	5
907	59	4
908	59	5
909	59	5
655	59	3
93	59	5
910	59	5
911	59	5
912	59	5
913	59	1
914	59	5
296	59	2
915	59	5
613	59	5
374	59	5
916	59	4
917	59	5
918	59	5
669	59	5
919	59	5
145	59	5
112	59	5
614	59	4
920	59	4
921	59	5
803	59	5
922	59	3
385	59	4
923	59	5
190	59	4
191	59	5
287	59	5
924	59	3
925	59	4
926	59	3
927	59	5
258	59	5
928	59	5
929	59	5
930	59	2
931	59	5
585	59	3
932	59	5
933	59	5
76	59	5
934	59	5
935	59	2
91	60	5
26	60	5
734	60	3
936	60	5
97	60	5
338	60	5
937	60	4
228	60	5
938	60	5
482	61	5
260	61	5
939	61	5
940	61	5
338	61	5
941	61	3
400	61	5
84	62	5
279	62	5
54	62	4
942	62	5
943	62	5
715	63	4
944	63	5
945	63	5
946	63	5
947	63	1
94	63	5
54	63	5
266	63	4
35	63	5
61	63	5
900	63	3
863	63	5
391	63	4
842	63	5
948	63	5
897	63	5
949	63	5
222	63	5
950	63	5
951	63	5
952	63	5
290	63	5
953	63	1
954	64	5
955	64	5
956	64	4
957	64	5
958	64	4
959	64	5
960	64	4
961	64	5
962	64	5
106	64	4
963	64	5
964	64	5
965	64	4
966	64	5
967	64	5
787	64	5
968	64	5
969	64	5
305	64	5
488	64	3
970	64	5
971	64	5
972	64	5
973	64	5
974	64	5
768	64	4
652	64	5
975	64	5
976	64	4
779	64	4
947	64	5
94	64	5
977	64	4
458	64	3
978	64	4
979	64	4
729	64	4
980	64	5
981	64	4
459	64	5
982	64	5
983	64	5
54	64	4
984	64	5
374	64	5
985	64	5
986	64	3
987	64	4
602	64	3
741	64	4
988	64	4
989	64	5
990	64	5
991	64	5
992	64	2
993	64	5
798	64	5
994	64	5
614	64	4
216	64	5
995	64	5
996	64	4
997	64	5
998	64	5
999	64	5
1000	64	4
1001	64	5
1002	64	5
190	64	4
1003	64	5
287	64	2
1004	64	5
1005	64	5
1006	64	5
1007	64	5
1008	64	4
1009	64	4
843	64	4
1010	64	5
1011	64	5
574	64	5
854	64	5
153	64	5
897	64	3
1012	64	3
1013	64	3
1014	64	5
368	64	5
699	64	5
1015	64	5
701	64	5
1016	64	5
1017	64	5
1018	64	5
1019	64	5
1020	64	5
1021	64	5
1022	64	5
1023	64	5
1024	64	5
1025	64	5
1026	64	5
1027	64	4
102	64	5
1028	64	5
1029	64	5
271	64	5
1030	64	5
1031	64	4
1032	64	4
86	65	3
449	65	3
1033	65	3
279	65	5
1034	65	3
376	65	5
603	65	2
862	65	2
1035	65	4
35	65	3
385	65	4
287	65	3
751	65	2
1036	65	3
897	65	4
222	65	5
943	65	3
1037	65	4
1038	65	3
1039	65	5
784	66	5
715	66	4
1040	66	5
1041	66	5
945	66	5
94	66	5
277	66	5
279	66	5
54	66	4
862	66	5
1042	66	4
283	66	5
287	66	5
842	66	5
1043	66	4
1044	66	4
952	66	5
946	67	3
1045	67	5
276	67	5
279	67	5
1046	67	5
1047	67	5
943	67	4
1048	67	4
1049	67	5
1039	67	5
272	68	5
766	68	5
1050	68	5
1051	68	5
1052	68	4
433	68	5
720	68	5
1053	68	5
946	68	5
1054	68	5
1055	68	5
49	68	5
262	68	5
26	68	5
51	68	5
1056	68	5
134	68	5
1057	68	5
1058	68	5
1059	68	4
373	68	5
1060	68	5
126	68	1
1061	68	5
378	68	1
235	68	5
1062	68	5
564	68	5
1063	68	5
1064	68	5
283	68	5
942	68	1
900	68	4
65	68	5
38	68	4
1065	68	2
680	68	4
391	68	5
948	68	5
42	68	1
897	68	1
1066	68	5
1067	68	5
221	68	5
222	68	3
1068	68	5
1069	68	5
1070	68	5
1071	68	4
605	68	5
402	68	5
1072	68	5
1073	68	5
1074	69	4
1075	69	5
433	69	5
55	69	5
1076	69	2
380	69	4
1036	69	5
855	69	5
340	70	5
24	70	5
25	70	5
1077	70	5
34	70	5
334	70	4
35	70	4
40	70	5
46	70	5
1078	71	5
1079	71	4
1080	71	1
1081	71	5
1082	71	4
20	71	5
1083	72	5
260	72	4
1084	72	5
261	72	5
93	72	4
1085	72	4
262	72	5
264	72	3
1086	72	3
1087	72	5
1088	72	3
41	72	4
268	72	5
1089	72	5
258	72	5
271	72	4
204	73	3
1090	73	4
1091	73	5
1092	73	4
1093	73	3
827	73	3
1053	73	4
1094	73	5
1095	73	5
889	73	3
264	73	5
1096	73	5
504	73	5
266	73	4
1062	73	4
1097	73	5
61	73	4
842	73	5
1098	73	5
948	73	3
366	73	1
221	73	3
222	73	4
1099	73	5
75	73	5
1100	73	5
1073	73	4
271	73	3
76	73	3
1101	74	3
1058	74	5
1102	74	5
418	74	5
841	74	5
1103	74	5
1104	74	5
222	74	5
1105	74	5
1106	74	5
1107	74	5
78	74	4
1093	75	5
1108	75	5
603	75	4
1109	75	5
70	75	4
366	75	4
222	75	3
1110	75	5
76	75	4
78	75	5
1055	76	5
917	76	5
35	76	4
42	76	5
222	76	5
762	76	4
404	76	4
106	77	5
88	77	5
1111	77	5
347	77	5
1112	77	4
172	77	4
792	77	5
1113	77	3
349	77	5
350	77	5
1114	77	5
351	77	5
64	77	5
336	77	5
863	77	5
807	77	4
1115	77	4
356	77	5
83	78	4
85	78	3
87	78	5
90	78	5
1116	78	5
92	78	5
1117	78	5
96	78	5
1118	78	5
97	78	5
98	78	5
99	78	5
256	78	5
101	78	4
1119	79	4
739	79	5
1120	79	5
334	79	5
344	79	5
1121	79	3
335	79	4
41	79	5
324	80	5
626	80	4
325	80	5
326	80	5
327	80	5
1122	80	4
1123	80	4
1124	80	5
330	80	4
1125	81	5
1126	81	5
720	81	5
1127	81	4
937	81	4
205	82	5
783	82	5
970	82	4
1128	82	5
457	82	5
947	82	5
1129	82	5
264	82	4
1130	82	4
1131	82	5
1132	82	5
461	82	5
1133	82	5
1134	82	5
1135	82	5
1136	82	5
1137	82	5
1138	82	5
683	82	5
521	82	4
1139	82	5
469	82	5
1140	82	5
1141	82	4
1142	82	5
810	82	5
1143	82	4
472	82	5
290	82	5
543	82	5
227	82	5
545	82	4
272	83	5
273	83	4
1144	83	4
1145	83	5
860	83	5
277	83	5
1146	83	3
279	83	4
54	83	5
280	83	5
1120	83	4
281	83	5
35	83	4
385	83	5
286	83	5
4	83	4
335	83	4
287	83	5
941	83	4
1147	83	5
291	83	5
76	83	4
1148	84	5
1149	84	5
1037	84	5
1150	84	5
932	84	4
1028	84	5
1151	85	4
647	85	5
1152	85	2
830	85	4
837	85	4
1153	85	5
1149	85	5
1154	85	5
774	85	5
401	85	5
1155	85	5
1156	86	5
242	86	5
208	86	4
243	86	5
245	86	5
246	86	5
412	86	4
333	86	5
1157	86	5
1158	86	5
1159	86	5
1160	86	5
1077	86	3
216	86	5
252	86	3
1161	86	5
4	86	4
220	86	5
221	86	5
1162	86	4
693	86	5
255	86	4
222	86	4
257	86	5
1163	86	5
226	86	5
227	86	5
1164	87	5
600	87	5
601	87	5
1042	87	5
35	87	2
385	87	5
863	87	5
604	87	5
605	87	5
1165	88	4
1166	88	5
370	88	5
1167	88	5
648	88	4
91	88	4
274	88	5
93	88	5
371	88	5
264	88	5
1168	88	5
372	88	5
280	88	5
376	88	5
266	88	4
477	88	5
1169	88	5
478	88	5
1170	88	5
4	88	5
391	88	5
1171	88	5
479	88	5
70	88	4
10	88	5
480	88	5
481	88	5
1172	88	5
1173	88	4
1174	88	5
271	88	5
76	88	4
1175	89	5
1176	89	4
830	89	5
1177	89	5
402	89	4
1178	90	5
1179	90	3
830	90	5
1180	90	5
215	90	5
1181	90	5
222	90	5
715	91	4
303	91	4
1182	91	5
241	91	5
868	91	3
869	91	5
1183	91	5
210	91	4
1184	91	4
874	91	5
116	91	4
794	91	5
875	91	5
893	91	5
1185	91	5
282	91	5
62	91	4
38	91	4
877	91	2
878	91	5
895	91	4
361	91	5
1186	91	5
222	91	5
577	91	4
1187	91	3
702	91	5
810	91	5
1188	91	5
883	91	5
1189	91	5
886	91	5
239	91	4
712	91	5
271	91	5
78	91	5
346	92	5
784	92	5
1190	92	5
1191	92	5
826	92	4
624	92	4
1192	92	4
1193	92	5
1194	92	5
611	92	4
278	92	5
54	92	4
832	92	5
1157	92	5
374	92	5
1195	92	5
1076	92	5
380	92	5
344	92	5
921	92	5
61	92	4
385	92	5
1196	92	5
192	92	5
1197	92	5
1150	92	5
1031	92	5
1198	93	5
1199	93	2
1200	93	4
1201	93	5
1202	93	4
1203	93	4
579	93	5
1204	94	4
16	94	5
1205	94	3
1206	94	1
1207	94	3
1208	94	5
1209	94	5
1210	94	5
411	94	5
556	94	5
1130	94	3
734	94	4
1211	94	5
374	94	3
985	94	5
1109	94	5
1212	94	3
838	94	2
1213	94	3
1214	94	4
388	94	5
1215	94	5
4	94	3
465	94	2
42	94	3
521	94	4
1216	94	5
1217	94	2
395	94	4
1218	94	4
1219	94	4
1220	94	2
1221	95	4
1222	95	5
1223	95	5
786	95	5
340	95	5
273	95	5
88	95	5
370	95	5
433	95	5
870	95	5
1053	95	5
1224	95	5
1054	95	5
1225	95	5
911	95	5
1226	95	2
371	95	5
1227	95	5
558	95	5
373	95	5
1228	95	5
1229	95	5
56	95	5
1230	95	5
265	95	4
31	95	5
1231	95	4
1232	95	4
477	95	5
378	95	5
1233	95	3
1234	95	4
1235	95	2
267	95	4
1236	95	5
215	95	5
383	95	5
1237	95	5
285	95	5
385	95	4
1238	95	5
4	95	5
1239	95	4
749	95	3
1065	95	5
1240	95	5
1241	95	5
39	95	2
435	95	5
1242	95	5
1243	95	5
1244	95	5
1245	95	5
1246	95	5
469	95	5
393	95	5
1247	95	5
625	95	5
394	95	5
222	95	5
1248	95	5
198	95	5
1249	95	1
1250	95	4
290	95	5
621	95	4
953	95	1
403	95	5
271	95	5
76	95	5
632	96	4
633	96	5
636	96	4
637	96	4
641	96	5
1251	96	5
1252	96	5
647	96	5
1253	96	5
648	96	5
650	96	3
1254	96	3
1210	96	4
312	96	4
665	96	4
1255	96	5
1256	96	5
670	96	5
671	96	4
672	96	4
799	96	4
1257	96	1
285	96	5
1258	96	5
1259	96	4
1260	96	5
948	96	4
686	96	5
691	96	5
694	96	5
697	96	5
702	96	4
1261	96	4
472	96	5
707	96	3
1262	96	4
102	96	5
1263	96	5
332	96	5
325	97	5
326	97	5
327	97	5
1122	97	3
1123	97	4
1124	97	5
328	97	5
330	97	4
1175	98	4
1264	98	2
1265	98	3
1266	98	5
1267	98	1
1268	98	1
1269	98	3
376	98	5
1270	98	3
749	98	3
629	98	3
41	98	4
71	98	3
1271	98	2
1272	98	1
402	98	3
1273	98	2
1274	99	4
1275	99	5
594	99	5
340	99	5
1206	99	3
1276	99	5
231	99	5
1264	99	4
1265	99	5
93	99	4
1210	99	5
613	99	5
1277	99	5
477	99	5
1278	99	4
1279	99	4
282	99	4
1077	99	3
237	99	5
749	99	3
840	99	1
1280	99	2
238	99	5
1281	99	5
391	99	4
287	99	4
435	99	3
1282	99	5
1246	99	5
756	99	4
395	99	4
596	99	3
367	99	4
1283	99	4
1187	99	4
1284	99	5
1285	99	4
1273	99	4
271	99	5
5	99	5
1286	100	4
612	100	5
279	100	5
145	100	4
1287	100	2
615	100	5
36	100	5
1288	100	5
194	100	5
1289	100	5
620	100	5
623	100	4
1290	101	5
1291	101	4
1292	101	5
329	101	5
1293	101	5
1294	102	2
1295	102	3
919	102	4
1296	102	4
401	102	3
1297	103	5
1084	103	4
1298	103	5
221	103	4
481	103	4
161	104	5
1299	104	5
1300	104	5
1301	104	4
1302	104	4
1303	104	5
1304	104	5
156	104	5
1305	105	5
783	105	5
857	105	5
1306	105	4
779	105	4
1307	105	5
375	105	4
1195	105	5
1308	105	5
380	105	4
865	105	5
942	105	5
61	105	3
287	105	2
1197	105	5
1309	105	5
1310	105	4
810	105	4
1311	105	1
1312	106	5
1209	106	4
1313	106	5
1314	106	5
1315	106	5
1316	107	1
206	107	4
1317	107	3
1177	107	4
1318	107	5
1319	107	2
1320	107	4
23	108	5
1321	108	5
309	108	4
1322	108	5
246	108	5
1323	108	5
892	108	5
1324	108	4
1325	108	5
147	108	5
1177	108	5
1326	108	5
1327	108	5
1328	108	5
1329	108	5
1330	108	4
1331	109	5
1332	109	3
263	109	5
1333	109	5
1334	109	5
1335	110	5
206	110	5
650	110	3
242	110	5
208	110	5
1336	110	5
243	110	5
1337	110	4
247	110	5
248	110	4
1338	110	1
333	110	5
213	110	5
477	110	3
794	110	4
838	110	5
1077	110	4
216	110	5
217	110	5
1161	110	5
253	110	5
1339	110	5
152	110	5
220	110	5
1318	110	5
221	110	5
1162	110	4
693	110	5
222	110	3
368	110	4
256	110	4
257	110	5
1296	110	5
1163	110	5
259	110	5
609	111	5
857	111	5
1340	111	4
1341	111	5
1342	111	5
26	111	5
860	111	5
830	111	4
862	111	5
61	111	4
71	111	5
393	111	5
864	111	4
271	111	4
1343	112	4
439	112	5
1344	112	3
1345	112	4
1346	112	4
1347	113	4
852	113	4
993	113	5
1348	113	5
1349	113	5
1350	113	5
1351	113	5
855	113	5
1352	114	5
955	114	5
1353	114	4
1354	114	5
1041	114	5
828	114	5
1355	114	5
1268	114	3
1356	114	4
1357	114	5
1358	114	5
833	114	4
834	114	5
116	114	3
1359	114	5
